time,DevID,Name,Description,battery_level,co2,humidity,temperature
"2025-11-26T20:41:43.124Z","24E124725E330109","Couloir RDC - 5 ","Batiment 5",98,485,47.5,17.4
"2025-11-26T20:42:43.905Z","24E124725E338938","Lingerie ","Batiment 3",93,388,42,17.7
"2025-11-26T20:42:44.663Z","24E124725E336466","Degagement - 3  bat 1","Batiment 1",93,460,44.5,18.6
"2025-11-26T20:43:11.185Z","24E124725E330658","Classe 30","Batiment 2",98,439,37,20.4
"2025-11-26T20:43:43.719Z","24E124725E332202","Classe 18","Bâtiment 6",86,494,48,15.2
"2025-11-26T20:43:43.930Z","24E124725E333932","Classe 4","Bâtiment 5",92,766,51.5,17.7
"2025-11-26T20:44:15.123Z","24E124725E330416","Salle des machines - 20","Batiment 3",93,501,41.5,18.8
"2025-11-26T20:44:46.577Z","24E124725E331472","Dépot 2 - 6","Bâtiment 6",87,450,49,19.1
"2025-11-26T20:45:12.590Z","24E124725E330455","Degagement 4 - 2","Batiment 2",100,247,44,16.2
"2025-11-26T20:45:16.295Z","24E124725E330878","Degagement 3 bat 3","Batiment 3",93,403,45,16.5
"2025-11-26T20:45:17.073Z","24E124725E338930","Couloir bureaux","Batiment 3",98,487,40.5,18.4
"2025-11-26T20:45:45.754Z","24E124725E331967","Classe 23","Bâtiment 6",86,462,46.5,18.6
"2025-11-26T20:46:41.974Z","24E124725E330535","Gestion - 30","Batiment 3",93,567,41,24.7
"2025-11-26T20:46:44.275Z","24E124725E331405","Cuisine ","Batiment 2",98,478,46.5,17.7
"2025-11-26T20:46:46.455Z","24E124725E330680","Classe 21","Bâtiment 6",86,620,43.5,20.9
"2025-11-26T20:47:14.613Z","24E124725E335373","Classe 2","Batiment 5",92,567,54,18.3
"2025-11-26T20:48:14.603Z","24E124725E331267","Entrée - 18","Batiment 2",98,503,39,17.8
"2025-11-26T20:48:46.325Z","24E124725E338949","Salle 31 ","Batiment 1",93,472,40.5,18
"2025-11-26T20:49:10.923Z","24E124725E330344","Sanitaire 22","Batiment 3",98,404,40,17.3
"2025-11-26T20:49:42.173Z","24E124725E335870","Classe 13","Batiment 5",92,451,47.5,18.6
"2025-11-26T20:49:47.794Z","24E124725E336083","Salle étude 2","Bâtiment 7",88,232,44.5,16.5
"2025-11-26T20:50:15.725Z","24E124725E331396","Salle 34","Batiment 1",99,414,43.5,18.3
"2025-11-26T20:50:16.295Z","24E124725E330345","Salle de réunion - 32","Batiment 3",93,376,59,10.9
"2025-11-26T20:51:14.892Z","24E124725E331912","Classe 11","Batiment 5",99,454,48,17.7
"2025-11-26T20:51:15.613Z","24E124725E331314","Vestiaire 6","Bâtiment 6",87,377,66,17.1
"2025-11-26T20:52:11.374Z","24E124725E331230","Soins","Batiment 3",93,320,42,17.7
"2025-11-26T20:52:13.709Z","24E124725E331330","Couloir RDC Bat 6","Bâtiment 6",87,403,51.5,16.5
"2025-11-26T20:52:45.393Z","24E124725E335166","Depot 9","Batiment 5",98,313,52.5,16.6
"2025-11-26T20:52:45.882Z","24E124725E330635","Principal adjoint - 24","Batiment 3",93,0,44.5,17.9
"2025-11-26T20:54:13.394Z","24E124725E331272","Bureau CPE - 1","Batiment 4",93,448,48.5,14.3
"2025-11-26T20:54:13.684Z","24E124725E336069","Salle 33","Batiment 1",93,367,44.5,16.6
"2025-11-26T20:54:42.394Z","24E124725E336062","Reserve 6","Batiment 2",98,430,34.5,20.4
"2025-11-26T20:54:43.915Z","24E124725E336091","Salle 32","Batiment 1",93,359,42.5,16.3
"2025-11-26T20:54:46.435Z","24E124725E331398","Labo - 6","Batiment 1",93,401,47.5,14.9
"2025-11-26T20:55:11.362Z","24E124725E330736","Salle étude 1","Batiment 8",98,336,51.5,15.9
"2025-11-26T20:55:12.364Z","24E124725E330630","Dépot 2 - 7","Bâtiment 7",87,483,52.5,15.5
"2025-11-26T20:55:13.985Z","24E124725E331960","Classe 22","Bâtiment 6",88,211,47,19.1
"2025-11-26T20:55:43.905Z","24E124725E330427","Sanitaire - 9","Batiment 3",93,487,40,19.2
"2025-11-26T20:55:46.526Z","24E124725E330286","Classe 7","Batiment 5",93,411,47.5,17.9
"2025-11-26T20:56:11.985Z","24E124725E330532","Reserve - 11","Batiment 2",98,382,47.5,17
"2025-11-26T20:56:15.203Z","24E124725E331496","Classe 14","Batiment 5",93,497,44.5,17.7
"2025-11-26T20:56:43.086Z","24E124725E330620","Degagement 3 - 2","Batiment 2",98,402,42,17.7
"2025-11-26T20:57:13.744Z","24E124725E331183","WC Personnel -- 20","Batiment 2",98,324,52.5,16.5
"2025-11-26T20:57:14.233Z","24E124725E331235","Sanitaire RDC - 5 ","Batiment 5",98,475,49,17.2
"2025-11-26T20:57:43.756Z","24E124725E330953","CDI","Batiment 3",92,607,48.5,17.5
"2025-11-26T20:58:42.714Z","24E124725E331366","Classe 6","Batiment 5",93,658,45.5,18.5
"2025-11-26T20:58:44.924Z","24E124725E330210","Vie scolaire - 3","Batiment 4",99,516,49.5,14.9
"2025-11-26T20:58:46.277Z","24E124725E330612","Classe 3","Batiment 5",92,233,44.5,18.5
"2025-11-26T20:59:16.147Z","24E124725E331241","Classe 17","Bâtiment 6",87,446,45,16.1
"2025-11-26T20:59:16.713Z","24E124725E331208","Classe 9","Batiment 5",92,502,45,18.6
"2025-11-26T20:59:42.754Z","24E124725E331402","Sanitaires Dames 1E - 6 ","Bâtiment 6",87,476,48,18.4
"2025-11-26T21:00:17.824Z","24E124725E330429","Labo - 10","Batiment 1",93,293,44.5,16.5
"2025-11-26T21:00:45.983Z","24E124725E330537","Infirmerie ","Batiment 3",93,378,42.5,17.4
"2025-11-26T21:00:49.165Z","24E124725E331335","Atelier - 7","Batiment 4",93,342,55,14.1
"2025-11-26T21:01:15.254Z","24E124725E338893","Direction - 26","Batiment 3",93,552,45,17.1
"2025-11-26T21:01:17.015Z","24E124725E330011","WC - 12","Batiment 1",93,595,55,18.5
"2025-11-26T21:02:13.958Z","24E124725E330668","Sanitaire 23","Batiment 3",98,476,47.5,17.5
"2025-11-26T21:02:43.115Z","24E124725E338876","Secretariat - 25","Batiment 3",93,609,44.5,17.7
"2025-11-26T21:03:13.613Z","24E124725E333857","S T P ","Batiment 3",93,535,42.5,18.4
"2025-11-26T21:03:44.283Z","24E124725E336493","Dépot 5","Bâtiment 6",88,340,49,16
"2025-11-26T21:04:15.255Z","24E124725E336046","SAM Prof 2 ","Batiment 3",93,318,44,16.5
"2025-11-26T21:04:42.045Z","24E124725E332035","Salle de travail - 2","Batiment 4",93,341,48,15.4
"2025-11-26T21:04:44.754Z","24E124725E330652","Gardien - 29","Batiment 3",93,445,43,17.2
"2025-11-26T21:05:13.994Z","24E124725E332014","Degagement - 15","Batiment 3",93,414,47,17.2
"2025-11-26T21:05:16.196Z","24E124725E339027","Classe 16","Bâtiment 6",86,447,43,17.1
"2025-11-26T21:05:42.395Z","24E124725E331262","Classe 12","Batiment 5",92,477,46.5,17.8
"2025-11-26T21:06:13.986Z","24E124725E330593","Classe 10","Batiment 5",92,477,48,17.5
"2025-11-26T21:06:45.074Z","24E124725E339012","Conseiller - 18","Batiment 3",93,486,40,20.1
"2025-11-26T21:07:14.173Z","24E124725E330145","Reserve - 9 ","Batiment 2",98,536,47,18.1
"2025-11-26T21:07:17.374Z","24E124725E330837","Classe 5","Batiment 5",92,561,47.5,18.4
"2025-11-26T21:07:44.934Z","24E124725E331500","Labo - 8","Batiment 1",93,420,40,18.6
"2025-11-26T21:08:45.570Z","24E124725E331037","Salle de dessin 13","Batiment 5",93,424,46.5,16.6
"2025-11-26T21:09:14.514Z","24E124725E330689","Plonge","Batiment 2",98,188,56.5,14
"2025-11-26T21:09:17.685Z","24E124725E331618","Classe 1","Batiment 5",92,494,52,17.9
"2025-11-26T21:09:44.714Z","24E124725E331392","Salle des profs","Batiment 3",93,529,44.5,18.4
"2025-11-26T21:10:11.794Z","24E124725E338940","Sanitaire 1E - 5 ","Batiment 5",93,473,49.5,15.2
"2025-11-26T21:10:14.954Z","24E124725E330738","Dépot 4 - 6","Bâtiment 6",87,268,51.5,16.4
"2025-11-26T21:10:15.234Z","24E124725E330302","Classe 19","Bâtiment 6",86,488,47,18.5
"2025-11-26T21:10:17.330Z","24E124725E330664","Couloir 1e Bat 6","Bâtiment 6",88,468,49.5,17.5
"2025-11-26T21:10:43.663Z","24E124725E331502","WC - 11","Batiment 1",93,399,42,20.1
"2025-11-26T21:10:44.623Z","24E124725E331437","Classe 8","Batiment 5",99,432,46,18.3
"2025-11-26T21:11:14.522Z","24E124725E331504","Préau","Batiment 2",99,313,58,12.2
"2025-11-26T21:11:15.254Z","24E124725E331515","Salle de réunion","Batiment 3",95,10000,46,17.5
"2025-11-26T21:11:16.085Z","24E124725E331914","Orientation ","Batiment 3",93,467,49,19.4
"2025-11-26T21:11:46.963Z","24E124725E330109","Couloir RDC - 5 ","Batiment 5",98,496,47.5,17.4
"2025-11-26T21:12:43.795Z","24E124725E338938","Lingerie ","Batiment 3",93,389,42,17.7
"2025-11-26T21:12:45.255Z","24E124725E336466","Degagement - 3  bat 1","Batiment 1",93,471,44,18.7
"2025-11-26T21:13:14.073Z","24E124725E330658","Classe 30","Batiment 2",98,448,36.5,20.4
"2025-11-26T21:13:41.602Z","24E124725E332202","Classe 18","Bâtiment 6",86,508,48,15.1
"2025-11-26T21:13:44.972Z","24E124725E333932","Classe 4","Bâtiment 5",92,773,51.5,17.7
"2025-11-26T21:14:12.114Z","24E124725E330416","Salle des machines - 20","Batiment 3",93,496,41.5,18.8
"2025-11-26T21:14:44.112Z","24E124725E331472","Dépot 2 - 6","Bâtiment 6",87,448,49,19
"2025-11-26T21:15:10.765Z","24E124725E330455","Degagement 4 - 2","Batiment 2",100,256,43.5,16.2
"2025-11-26T21:15:16.241Z","24E124725E338930","Couloir bureaux","Batiment 3",98,461,40,18.3
"2025-11-26T21:15:17.973Z","24E124725E330878","Degagement 3 bat 3","Batiment 3",93,399,45,16.4
"2025-11-26T21:15:45.824Z","24E124725E331967","Classe 23","Bâtiment 6",86,452,46.5,18.5
"2025-11-26T21:16:43.255Z","24E124725E331405","Cuisine ","Batiment 2",98,481,46,17.7
"2025-11-26T21:16:44.006Z","24E124725E330680","Classe 21","Bâtiment 6",86,593,43.5,20.8
"2025-11-26T21:16:44.915Z","24E124725E330535","Gestion - 30","Batiment 3",93,577,41,24.7
"2025-11-26T21:17:13.982Z","24E124725E335373","Classe 2","Batiment 5",92,562,54,18.2
"2025-11-26T21:18:14.993Z","24E124725E331267","Entrée - 18","Batiment 2",98,508,39,17.8
"2025-11-26T21:18:46.803Z","24E124725E338949","Salle 31 ","Batiment 1",93,480,40.5,18
"2025-11-26T21:19:11.132Z","24E124725E330344","Sanitaire 22","Batiment 3",98,391,40.5,17.3
"2025-11-26T21:19:45.924Z","24E124725E335870","Classe 13","Batiment 5",92,446,47,18.5
"2025-11-26T21:19:47.663Z","24E124725E336083","Salle étude 2","Bâtiment 7",88,225,44.5,16.4
"2025-11-26T21:20:15.856Z","24E124725E330345","Salle de réunion - 32","Batiment 3",93,384,59,10.8
"2025-11-26T21:21:11.272Z","24E124725E331912","Classe 11","Batiment 5",99,452,48,17.7
"2025-11-26T21:21:16.487Z","24E124725E331314","Vestiaire 6","Bâtiment 6",87,386,66.5,17
"2025-11-26T21:22:13.735Z","24E124725E331330","Couloir RDC Bat 6","Bâtiment 6",87,401,51.5,16.5
"2025-11-26T21:22:42.984Z","24E124725E335166","Depot 9","Batiment 5",98,320,52.5,16.6
"2025-11-26T21:22:44.721Z","24E124725E330635","Principal adjoint - 24","Batiment 3",93,0,44.5,17.9
"2025-11-26T21:24:12.094Z","24E124725E331272","Bureau CPE - 1","Batiment 4",93,462,48,14.6
"2025-11-26T21:24:14.674Z","24E124725E336069","Salle 33","Batiment 1",93,362,44.5,16.4
"2025-11-26T21:24:43.053Z","24E124725E336062","Reserve 6","Batiment 2",98,409,34.5,20.4
"2025-11-26T21:24:43.905Z","24E124725E336091","Salle 32","Batiment 1",93,365,42.5,16.1
"2025-11-26T21:24:45.373Z","24E124725E331398","Labo - 6","Batiment 1",93,413,48,14.7
"2025-11-26T21:25:12.646Z","24E124725E331960","Classe 22","Bâtiment 6",88,213,46.5,19.1
"2025-11-26T21:25:15.672Z","24E124725E330736","Salle étude 1","Batiment 8",98,340,51.5,15.6
"2025-11-26T21:25:16.095Z","24E124725E330630","Dépot 2 - 7","Bâtiment 7",87,481,52.5,15.4
"2025-11-26T21:25:43.109Z","24E124725E330427","Sanitaire - 9","Batiment 3",93,474,39.5,19.1
"2025-11-26T21:25:45.331Z","24E124725E330286","Classe 7","Batiment 5",93,404,47.5,17.9
"2025-11-26T21:26:11.505Z","24E124725E330532","Reserve - 11","Batiment 2",98,381,47.5,16.9
"2025-11-26T21:26:13.189Z","24E124725E331496","Classe 14","Batiment 5",93,510,44.5,17.6
"2025-11-26T21:26:38.992Z","24E124725E330620","Degagement 3 - 2","Batiment 2",98,420,41.5,17.7
"2025-11-26T21:27:13.254Z","24E124725E331183","WC Personnel -- 20","Batiment 2",98,325,52,16.4
"2025-11-26T21:27:13.673Z","24E124725E330753","SAM Prof 1 ","Batiment 3",99,459,43,17.7
"2025-11-26T21:27:14.432Z","24E124725E331235","Sanitaire RDC - 5 ","Batiment 5",98,490,48.5,17.2
"2025-11-26T21:27:46.352Z","24E124725E330953","CDI","Batiment 3",92,607,48,17.4
"2025-11-26T21:28:42.732Z","24E124725E331366","Classe 6","Batiment 5",93,694,45.5,18.4
"2025-11-26T21:28:42.810Z","24E124725E330612","Classe 3","Batiment 5",92,242,44,18.5
"2025-11-26T21:28:46.041Z","24E124725E330210","Vie scolaire - 3","Batiment 4",99,508,49.5,15.1
"2025-11-26T21:29:12.996Z","24E124725E331241","Classe 17","Bâtiment 6",87,453,45,16
"2025-11-26T21:29:16.742Z","24E124725E331208","Classe 9","Batiment 5",92,521,45,18.6
"2025-11-26T21:29:45.995Z","24E124725E331402","Sanitaires Dames 1E - 6 ","Bâtiment 6",87,483,48,18.4
"2025-11-26T21:30:17.715Z","24E124725E330429","Labo - 10","Batiment 1",93,314,44.5,16.4
"2025-11-26T21:30:41.813Z","24E124725E330537","Infirmerie ","Batiment 3",93,380,42.5,17.3
"2025-11-26T21:30:45.665Z","24E124725E331335","Atelier - 7","Batiment 4",93,316,54.5,14.2
"2025-11-26T21:31:17.516Z","24E124725E330011","WC - 12","Batiment 1",93,603,55,18.5
"2025-11-26T21:31:17.801Z","24E124725E338893","Direction - 26","Batiment 3",93,544,45,17.1
"2025-11-26T21:32:15.364Z","24E124725E330668","Sanitaire 23","Batiment 3",98,483,47.5,17.4
"2025-11-26T21:32:45.172Z","24E124725E338876","Secretariat - 25","Batiment 3",93,589,44.5,17.6
"2025-11-26T21:33:15.444Z","24E124725E333857","S T P ","Batiment 3",93,524,42.5,18.3
"2025-11-26T21:33:43.774Z","24E124725E336493","Dépot 5","Bâtiment 6",88,351,49,16
"2025-11-26T21:34:15.315Z","24E124725E336046","SAM Prof 2 ","Batiment 3",93,319,43.5,16.5
"2025-11-26T21:34:44.992Z","24E124725E330652","Gardien - 29","Batiment 3",93,449,42.5,17.1
"2025-11-26T21:34:46.876Z","24E124725E332035","Salle de travail - 2","Batiment 4",93,338,48,15.4
"2025-11-26T21:35:15.732Z","24E124725E339027","Classe 16","Bâtiment 6",86,445,43,16.9
"2025-11-26T21:35:17.495Z","24E124725E332014","Degagement - 15","Batiment 3",93,412,47,17.1
"2025-11-26T21:35:43.813Z","24E124725E331262","Classe 12","Batiment 5",92,475,46.5,17.8
"2025-11-26T21:35:47.256Z","24E124725E331454","Cantine","Batiment 1",93,428,48.5,15.4
"2025-11-26T21:36:12.686Z","24E124725E330593","Classe 10","Batiment 5",92,475,47.5,17.4
"2025-11-26T21:36:41.374Z","24E124725E339012","Conseiller - 18","Batiment 3",93,479,39.5,20.1
"2025-11-26T21:37:14.835Z","24E124725E330145","Reserve - 9 ","Batiment 2",98,526,47,18
"2025-11-26T21:37:16.620Z","24E124725E330837","Classe 5","Batiment 5",92,578,47.5,18.4
"2025-11-26T21:37:41.667Z","24E124725E331500","Labo - 8","Batiment 1",93,440,40,18.6
"2025-11-26T21:38:47.293Z","24E124725E331037","Salle de dessin 13","Batiment 5",93,433,47,16.4
"2025-11-26T21:39:14.105Z","24E124725E331618","Classe 1","Batiment 5",92,486,52,17.8
"2025-11-26T21:39:14.414Z","24E124725E330689","Plonge","Batiment 2",98,181,56,14
"2025-11-26T21:39:48.244Z","24E124725E331392","Salle des profs","Batiment 3",93,514,44.5,18.3
"2025-11-26T21:40:10.691Z","24E124725E338940","Sanitaire 1E - 5 ","Batiment 5",93,484,49.5,15
"2025-11-26T21:40:12.143Z","24E124725E330302","Classe 19","Bâtiment 6",86,493,47,18.4
"2025-11-26T21:40:16.792Z","24E124725E330738","Dépot 4 - 6","Bâtiment 6",87,249,51.5,16.3
"2025-11-26T21:40:43.123Z","24E124725E331437","Classe 8","Batiment 5",99,428,46,18.2
"2025-11-26T21:40:46.913Z","24E124725E331502","WC - 11","Batiment 1",93,399,42,20.1
"2025-11-26T21:41:14.465Z","24E124725E331914","Orientation ","Batiment 3",93,465,49,19.3
"2025-11-26T21:41:14.904Z","24E124725E331504","Préau","Batiment 2",99,323,58,12.1
"2025-11-26T21:41:16.349Z","24E124725E331515","Salle de réunion","Batiment 3",95,10000,46,17.4
"2025-11-26T21:41:44.305Z","24E124725E330109","Couloir RDC - 5 ","Batiment 5",98,479,47,17.4
"2025-11-26T21:42:40.536Z","24E124725E338938","Lingerie ","Batiment 3",93,388,42,17.6
"2025-11-26T21:42:48.521Z","24E124725E336466","Degagement - 3  bat 1","Batiment 1",93,460,43.5,18.6
"2025-11-26T21:43:11.633Z","24E124725E330658","Classe 30","Batiment 2",98,446,36.5,20.4
"2025-11-26T21:43:42.835Z","24E124725E333932","Classe 4","Bâtiment 5",92,761,51.5,17.6
"2025-11-26T21:43:44.404Z","24E124725E332202","Classe 18","Bâtiment 6",86,500,48,15.1
"2025-11-26T21:44:12.524Z","24E124725E330416","Salle des machines - 20","Batiment 3",93,476,41.5,18.7
"2025-11-26T21:44:45.949Z","24E124725E331472","Dépot 2 - 6","Bâtiment 6",87,460,48.5,19
"2025-11-26T21:45:11.044Z","24E124725E330455","Degagement 4 - 2","Batiment 2",100,256,43.5,16.2
"2025-11-26T21:45:12.814Z","24E124725E330755","Sanitaires Hommes 1E - 6 ","Bâtiment 6",87,549,53,16.2
"2025-11-26T21:45:17.285Z","24E124725E338930","Couloir bureaux","Batiment 3",98,460,40,18.2
"2025-11-26T21:45:41.717Z","24E124725E331967","Classe 23","Bâtiment 6",86,464,46.5,18.5
"2025-11-26T21:46:42.952Z","24E124725E331405","Cuisine ","Batiment 2",98,481,46,17.7
"2025-11-26T21:46:45.165Z","24E124725E330535","Gestion - 30","Batiment 3",93,552,41,24.7
"2025-11-26T21:46:45.415Z","24E124725E330680","Classe 21","Bâtiment 6",86,564,43.5,20.8
"2025-11-26T21:47:14.343Z","24E124725E335373","Classe 2","Batiment 5",92,548,53.5,18.2
"2025-11-26T21:48:15.474Z","24E124725E331267","Entrée - 18","Batiment 2",98,503,39,17.7
"2025-11-26T21:48:44.547Z","24E124725E338949","Salle 31 ","Batiment 1",93,473,40.5,17.9
"2025-11-26T21:49:12.474Z","24E124725E330344","Sanitaire 22","Batiment 3",98,387,40.5,17.2
"2025-11-26T21:49:44.471Z","24E124725E335870","Classe 13","Batiment 5",92,459,47,18.4
"2025-11-26T21:49:44.662Z","24E124725E336083","Salle étude 2","Bâtiment 7",88,237,44.5,16.3
"2025-11-26T21:50:12.085Z","24E124725E331396","Salle 34","Batiment 1",99,407,43,18.2
"2025-11-26T21:50:16.526Z","24E124725E330345","Salle de réunion - 32","Batiment 3",93,378,59,10.7
"2025-11-26T21:51:13.464Z","24E124725E331912","Classe 11","Batiment 5",99,453,48,17.6
"2025-11-26T21:51:14.305Z","24E124725E331314","Vestiaire 6","Bâtiment 6",87,397,66,16.9
"2025-11-26T21:52:14.826Z","24E124725E331230","Soins","Batiment 3",93,322,42,17.4
"2025-11-26T21:52:15.002Z","24E124725E331330","Couloir RDC Bat 6","Bâtiment 6",87,402,51.5,16.5
"2025-11-26T21:52:44.175Z","24E124725E330635","Principal adjoint - 24","Batiment 3",93,0,44.5,17.8
"2025-11-26T21:52:44.283Z","24E124725E335166","Depot 9","Batiment 5",98,325,52.5,16.5
"2025-11-26T21:54:11.086Z","24E124725E336069","Salle 33","Batiment 1",93,354,45,16.3
"2025-11-26T21:54:12.555Z","24E124725E331272","Bureau CPE - 1","Batiment 4",93,451,47.5,14.7
"2025-11-26T21:54:42.514Z","24E124725E331398","Labo - 6","Batiment 1",93,416,47.5,15
"2025-11-26T21:54:44.536Z","24E124725E336091","Salle 32","Batiment 1",93,366,43,15.9
"2025-11-26T21:54:46.274Z","24E124725E336062","Reserve 6","Batiment 2",98,441,34.5,20.4
"2025-11-26T21:55:10.745Z","24E124725E330736","Salle étude 1","Batiment 8",98,319,52,15.5
"2025-11-26T21:55:13.387Z","24E124725E331960","Classe 22","Bâtiment 6",88,209,46.5,19.1
"2025-11-26T21:55:13.564Z","24E124725E330630","Dépot 2 - 7","Bâtiment 7",87,486,52.5,15.4
"2025-11-26T21:55:43.433Z","24E124725E330286","Classe 7","Batiment 5",93,405,47.5,17.8
"2025-11-26T21:55:44.111Z","24E124725E330427","Sanitaire - 9","Batiment 3",93,492,39.5,19.1
"2025-11-26T21:56:13.310Z","24E124725E331496","Classe 14","Batiment 5",93,486,44.5,17.5
"2025-11-26T21:56:13.826Z","24E124725E330532","Reserve - 11","Batiment 2",98,393,47.5,16.9
"2025-11-26T21:56:39.302Z","24E124725E330620","Degagement 3 - 2","Batiment 2",98,420,41.5,17.7
"2025-11-26T21:57:12.085Z","24E124725E331183","WC Personnel -- 20","Batiment 2",98,326,51.5,16.4
"2025-11-26T21:57:13.953Z","24E124725E330753","SAM Prof 1 ","Batiment 3",99,450,43,17.7
"2025-11-26T21:57:15.636Z","24E124725E331235","Sanitaire RDC - 5 ","Batiment 5",98,470,48.5,17.2
"2025-11-26T21:57:42.613Z","24E124725E330953","CDI","Batiment 3",92,606,48,17.4
"2025-11-26T21:58:41.876Z","24E124725E330210","Vie scolaire - 3","Batiment 4",99,522,48.5,15.6
"2025-11-26T21:58:41.951Z","24E124725E330612","Classe 3","Batiment 5",92,235,44,18.5
"2025-11-26T21:58:46.324Z","24E124725E331366","Classe 6","Batiment 5",93,656,45.5,18.3
"2025-11-26T21:59:13.555Z","24E124725E331208","Classe 9","Batiment 5",92,514,44.5,18.5
"2025-11-26T21:59:17.837Z","24E124725E331241","Classe 17","Bâtiment 6",87,439,45,15.9
"2025-11-26T21:59:46.096Z","24E124725E331402","Sanitaires Dames 1E - 6 ","Bâtiment 6",87,489,47.5,18.3
"2025-11-26T22:00:15.545Z","24E124725E330429","Labo - 10","Batiment 1",93,294,44.5,16.4
"2025-11-26T22:00:45.516Z","24E124725E330537","Infirmerie ","Batiment 3",93,386,42.5,17.1
"2025-11-26T22:00:47.785Z","24E124725E331335","Atelier - 7","Batiment 4",93,327,54,14.3
"2025-11-26T22:01:13.793Z","24E124725E338893","Direction - 26","Batiment 3",93,525,45,17
"2025-11-26T22:01:15.293Z","24E124725E330011","WC - 12","Batiment 1",93,600,54.5,18.5
"2025-11-26T22:02:14.033Z","24E124725E330668","Sanitaire 23","Batiment 3",98,461,47,17.3
"2025-11-26T22:02:44.692Z","24E124725E338876","Secretariat - 25","Batiment 3",93,588,44.5,17.5
"2025-11-26T22:03:13.393Z","24E124725E333857","S T P ","Batiment 3",93,511,42.5,18.2
"2025-11-26T22:03:45.101Z","24E124725E336493","Dépot 5","Bâtiment 6",88,338,49,16
"2025-11-26T22:04:14.996Z","24E124725E336046","SAM Prof 2 ","Batiment 3",93,313,43.5,16.5
"2025-11-26T22:04:45.274Z","24E124725E332035","Salle de travail - 2","Batiment 4",93,347,48,15.4
"2025-11-26T22:04:45.350Z","24E124725E330652","Gardien - 29","Batiment 3",93,457,42.5,17.1
"2025-11-26T22:05:16.936Z","24E124725E332014","Degagement - 15","Batiment 3",93,395,47,17
"2025-11-26T22:05:18.672Z","24E124725E339027","Classe 16","Bâtiment 6",86,456,43.5,16.6
"2025-11-26T22:05:45.555Z","24E124725E331262","Classe 12","Batiment 5",92,486,46.5,17.7
"2025-11-26T22:05:45.812Z","24E124725E331454","Cantine","Batiment 1",93,431,48.5,15.4
"2025-11-26T22:06:12.087Z","24E124725E330593","Classe 10","Batiment 5",92,475,47.5,17.4
